airline,carrier_name,src,dst,dst_country,region,equipment,aircraft_name,eis_year,type_vintage_age,body,is_widebody,seats,distance_km,dest_connectivity,is_africa
KL,KLM,JFK,LHR,United Kingdom,Europe,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,5539.644065388658,524,0
KL,KLM,JFK,MAD,Spain,Europe,767,Boeing 767-300,1986,38,widebody,1,218,5762.180228596245,331,0
KL,KLM,JFK,MSY,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1901.489710510044,125,0
KL,KLM,JIB,ADD,Ethiopia,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,556.0424132011303,109,1
KL,KLM,JIB,ADD,Ethiopia,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,556.0424132011303,109,1
KL,KLM,JIB,NBO,Kenya,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,1587.8196198301914,128,1
KL,KLM,JNB,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,9017.297925665249,450,0
KL,KLM,JNU,KTN,United States,North America,737,Boeing 737-700,1998,26,narrowbody,0,143,376.0986169509312,22,0
KL,KLM,JRO,DAR,Tanzania,Africa,330,Airbus A330,1994,30,widebody,1,277,450.09084581371485,32,1
KL,KLM,KBP,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,1818.6476502874061,450,0
KL,KLM,KBP,TBS,Georgia,Asia,73G,Boeing 737-700,1998,26,narrowbody,0,143,1448.1821971503136,35,0
KL,KLM,KCH,KUL,Malaysia,Asia,738,Boeing 737-800,1998,26,narrowbody,0,162,969.9026595297668,257,0
KL,KLM,KCH,MYY,Malaysia,Asia,738,Boeing 737-800,1998,26,narrowbody,0,162,512.7424391715575,24,0
KL,KLM,KGL,BJM,Burundi,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,176.1537340831755,14,1
KL,KLM,KGL,BJM,Burundi,Africa,E70,Embraer 170,2004,20,regional_jet,0,76,176.1537340831755,14,1
KL,KLM,KGL,EBB,Uganda,Africa,330,Airbus A330,1994,30,widebody,1,277,340.0194792797979,33,1
KL,KLM,KGL,NBO,Kenya,Africa,E70,Embraer 170,2004,20,regional_jet,0,76,757.9567739118683,128,1
KL,KLM,KHH,SIN,Singapore,Asia,737,Boeing 737-700,1998,26,narrowbody,0,143,2948.6378102916233,412,0
KL,KLM,KIN,PTY,Panama,North America,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,1024.7643136934,106,0
KL,KLM,KIX,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,9241.280475310807,450,0
KL,KLM,KMG,CTU,China,Asia,737,Boeing 737-700,1998,26,narrowbody,0,143,617.1225240511029,323,0
KL,KLM,KRS,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,688.3109979128823,450,0
KL,KLM,KRS,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,688.3109979128823,450,0
KL,KLM,KTN,SEA,United States,North America,734,Boeing 737-400,1988,36,narrowbody,0,150,1092.770297270906,202,0
KL,KLM,KTN,SIT,United States,North America,737,Boeing 737-700,1998,26,narrowbody,0,143,293.68815155034554,3,0
KL,KLM,KUL,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,10236.638950503195,450,0
KL,KLM,KUL,CGK,Indonesia,Asia,777,Boeing 777-200,1995,29,widebody,1,314,1128.9978262171885,182,0
KL,KLM,KUL,KCH,Malaysia,Asia,737,Boeing 737-700,1998,26,narrowbody,0,143,969.9026595297668,26,0
KL,KLM,KWI,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,4355.279554852435,450,0
KL,KLM,KWI,DMM,Saudi Arabia,Asia,330,Airbus A330,1994,30,widebody,1,277,355.24122441604146,82,0
KL,KLM,KWL,CTU,China,Asia,738,Boeing 737-800,1998,26,narrowbody,0,162,844.4688372455315,323,0
KL,KLM,KWL,HGH,China,Asia,737,Boeing 737-700,1998,26,narrowbody,0,143,1164.2879828889186,254,0
KL,KLM,KWL,NNG,China,Asia,738,Boeing 737-800,1998,26,narrowbody,0,162,346.72821921681026,114,0
KL,KLM,LAD,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,6849.247456178081,450,0
KL,KLM,LAS,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2804.8279085707227,911,0
KL,KLM,LAX,AMS,Netherlands,Europe,74M,Boeing 747-400M Combi,1989,35,widebody,1,290,8955.950701058966,450,0
KL,KLM,LAX,AMS,Netherlands,Europe,747,Boeing 747-400,1989,35,widebody,1,416,8955.950701058966,450,0
KL,KLM,LAX,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,3125.7765263601914,911,0
KL,KLM,LAX,KOA,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,4025.6334506307953,21,0
KL,KLM,LAX,MSP,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2467.294174878977,212,0
KL,KLM,LAX,MSP,United States,North America,753,Boeing 757-300,1999,25,narrowbody,0,243,2467.294174878977,212,0
KL,KLM,LAX,MSY,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,2682.8549846796186,125,0
KL,KLM,LAX,OGG,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,3995.4137126880964,42,0
KL,KLM,LBA,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,462.4637095460506,450,0
KL,KLM,LBA,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,462.4637095460506,450,0
KL,KLM,LCA,AMS,Netherlands,Europe,32S,Airbus A320 family,1988,36,narrowbody,0,150,2991.626555939989,450,0
KL,KLM,LCY,RTM,Netherlands,Europe,F50,Fokker 50,1987,37,turboprop,0,56,305.8797704436695,33,0
KL,KLM,LED,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,1773.433362116531,450,0
KL,KLM,LEX,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,489.49747598534117,911,0
KL,KLM,LEX,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,489.49747598534117,911,0
KL,KLM,LFT,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,808.7514007543349,911,0
KL,KLM,LGA,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1224.8675556123217,911,0
KL,KLM,LGA,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1224.8675556123217,911,0
KL,KLM,LGA,ATL,United States,North America,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1224.8675556123217,911,0
KL,KLM,LHE,AUH,United Arab Emirates,Asia,346,Airbus A340-600,2002,22,widebody,1,326,2089.6278084484798,236,0
KL,KLM,LHE,AUH,United Arab Emirates,Asia,77W,Boeing 777-300ER,2004,20,widebody,1,365,2089.6278084484798,236,0
KL,KLM,LHE,AUH,United Arab Emirates,Asia,320,Airbus A320,1988,36,narrowbody,0,150,2089.6278084484798,236,0
KL,KLM,LHR,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,370.44882883109955,450,0
KL,KLM,LHR,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,370.44882883109955,450,0
KL,KLM,LHR,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,370.44882883109955,450,0
KL,KLM,LHR,ATL,United States,North America,764,Boeing 767-400,2000,24,widebody,1,245,6760.763839225036,911,0
KL,KLM,LHR,ATL,United States,North America,77L,Boeing 777-200LR,2006,18,widebody,1,317,6760.763839225036,911,0
KL,KLM,LHR,ATL,United States,North America,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6760.763839225036,911,0
KL,KLM,LHR,BOS,United States,North America,767,Boeing 767-300,1986,38,widebody,1,218,5239.649725139816,212,0
KL,KLM,LHR,DTW,United States,North America,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6044.490630285334,217,0
KL,KLM,LHR,DTW,United States,North America,777,Boeing 777-200,1995,29,widebody,1,314,6044.490630285334,217,0
KL,KLM,LHR,JFK,United States,North America,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,5539.644065388658,455,0
KL,KLM,LHR,JFK,United States,North America,767,Boeing 767-300,1986,38,widebody,1,218,5539.644065388658,455,0
KL,KLM,LHR,MSP,United States,North America,767,Boeing 767-300,1986,38,widebody,1,218,6442.920106923145,212,0
KL,KLM,LHR,SEA,United States,North America,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,7702.083240103776,202,0
KL,KLM,LHW,URC,China,Asia,752,Boeing 757-200,1983,41,narrowbody,0,200,1594.3441714830503,153,0
KL,KLM,LIM,AMS,Netherlands,Europe,777,Boeing 777-200,1995,29,widebody,1,314,10519.912771397854,450,0
KL,KLM,LIN,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,831.0815977223816,450,0
KL,KLM,LIS,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,1846.2971599212935,450,0
KL,KLM,LIT,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,727.1602851633608,911,0
KL,KLM,LLW,LUN,Zambia,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,598.4956955326059,33,1
KL,KLM,LLW,LUN,Zambia,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,598.4956955326059,33,1
KL,KLM,LLW,NBO,Kenya,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1429.1709689965403,128,1
KL,KLM,LLW,NBO,Kenya,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,1429.1709689965403,128,1
KL,KLM,LOS,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,5086.793743801909,450,0
KL,KLM,LPI,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,965.1998851511536,450,0
KL,KLM,LPI,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,965.1998851511536,450,0
KL,KLM,LUN,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,7859.880665866524,450,0
KL,KLM,LUN,HRE,Zimbabwe,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,403.4300993732306,31,1
KL,KLM,LUN,HRE,Zimbabwe,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,403.4300993732306,31,1
KL,KLM,LUN,LLW,Malawi,Africa,737,Boeing 737-700,1998,26,narrowbody,0,143,598.4956955326059,13,1
KL,KLM,LUN,LLW,Malawi,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,598.4956955326059,13,1
KL,KLM,LUN,LLW,Malawi,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,598.4956955326059,13,1
KL,KLM,LUN,LLW,Malawi,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,598.4956955326059,13,1
KL,KLM,LUN,LLW,Malawi,Africa,763,Boeing 767-300,1986,38,widebody,1,218,598.4956955326059,13,1
KL,KLM,LUN,NBO,Kenya,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,1814.4570142237988,128,1
KL,KLM,LUN,NBO,Kenya,Africa,763,Boeing 767-300,1986,38,widebody,1,218,1814.4570142237988,128,1
KL,KLM,LUX,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,315.1522697339751,450,0
KL,KLM,LUX,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,315.1522697339751,450,0
KL,KLM,LVI,HRE,Zimbabwe,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,557.8305915765613,31,1
KL,KLM,LVI,HRE,Zimbabwe,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,557.8305915765613,31,1
KL,KLM,LYS,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,732.3646569525172,450,0
KL,KLM,LYS,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,732.3646569525172,450,0
KL,KLM,MAD,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,1460.6539061079407,450,0
KL,KLM,MAD,ATL,United States,North America,764,Boeing 767-400,2000,24,widebody,1,245,6961.619005812714,911,0
KL,KLM,MAD,JFK,United States,North America,767,Boeing 767-300,1986,38,widebody,1,218,5762.180228596245,455,0
KL,KLM,MAN,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,486.7177112070322,450,0
KL,KLM,MAN,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,486.7177112070322,450,0
KL,KLM,MAN,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,486.7177112070322,450,0
KL,KLM,MAN,ATL,United States,North America,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6580.99385905668,911,0
KL,KLM,MAO,GRU,Brazil,South America,737,Boeing 737-700,1998,26,narrowbody,0,143,2697.4628817813104,194,0
KL,KLM,MCI,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1113.375497783347,911,0
KL,KLM,MCI,ATL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1113.375497783347,911,0
KL,KLM,MCI,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1113.375497783347,911,0
KL,KLM,MCO,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,650.7363446314482,911,0
KL,KLM,MCO,ATL,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,650.7363446314482,911,0
KL,KLM,MCT,DOH,Qatar,Asia,330,Airbus A330,1994,30,widebody,1,277,701.1240796001057,188,0
KL,KLM,MDT,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,997.1336620358046,911,0
KL,KLM,MDW,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,951.9605263942913,911,0
KL,KLM,MDW,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,951.9605263942913,911,0
KL,KLM,MDW,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,951.9605263942913,911,0
KL,KLM,MEM,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,532.7925237937135,911,0
KL,KLM,MEM,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,532.7925237937135,911,0
KL,KLM,MEX,AMS,Netherlands,Europe,74M,Boeing 747-400M Combi,1989,35,widebody,1,290,9206.284950249841,450,0
KL,KLM,MEX,ATL,United States,North America,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,2143.394505722193,911,0
KL,KLM,MEX,ATL,United States,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,2143.394505722193,911,0
KL,KLM,MEX,ATL,United States,North America,73H,Boeing 737-800 (winglets),1998,26,narrowbody,0,162,2143.394505722193,911,0
KL,KLM,MEX,MTY,Mexico,North America,737,Boeing 737-700,1998,26,narrowbody,0,143,713.164688040111,73,0
KL,KLM,MGF,CWB,Brazil,South America,737,Boeing 737-700,1998,26,narrowbody,0,143,366.4131218278355,43,0
KL,KLM,MGM,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,236.0132387800246,911,0
KL,KLM,MHT,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1531.067789453141,911,0
KL,KLM,MIA,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,959.0645602676874,911,0
KL,KLM,MIA,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,959.0645602676874,911,0
KL,KLM,MIA,ATL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,959.0645602676874,911,0
KL,KLM,MKE,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1078.353344778379,911,0
KL,KLM,MKE,ATL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1078.353344778379,911,0
KL,KLM,MLB,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,713.283052522829,911,0
KL,KLM,MLI,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1020.0406541073008,911,0
KL,KLM,MLI,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1020.0406541073008,911,0
KL,KLM,MLU,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,719.8329698416734,911,0
KL,KLM,MME,AMS,Netherlands,Europe,F70,Fokker 70,1994,30,regional_jet,0,79,477.65797538369566,450,0
KL,KLM,MNL,TPE,Taiwan,Asia,777,Boeing 777-200,1995,29,widebody,1,314,1175.4407491065485,263,0
KL,KLM,MOB,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,485.9345770414259,911,0
KL,KLM,MOB,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,485.9345770414259,911,0
KL,KLM,MOB,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,485.9345770414259,911,0
KL,KLM,MOB,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,485.9345770414259,911,0
KL,KLM,MRS,AMS,Netherlands,Europe,32S,Airbus A320 family,1988,36,narrowbody,0,150,986.8091147715683,450,0
KL,KLM,MSN,ATL,United States,North America,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1139.5015096744899,911,0
KL,KLM,MSN,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1139.5015096744899,911,0
KL,KLM,MSN,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1139.5015096744899,911,0
KL,KLM,MSN,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1139.5015096744899,911,0
KL,KLM,MSP,AMS,Netherlands,Europe,330,Airbus A330,1994,30,widebody,1,277,6684.890022612234,450,0
KL,KLM,MSP,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1459.718127018694,911,0
KL,KLM,MSP,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1459.718127018694,911,0
KL,KLM,MSP,ATL,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,1459.718127018694,911,0
KL,KLM,MSP,LAX,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2467.294174878977,498,0
KL,KLM,MSP,LHR,United Kingdom,Europe,767,Boeing 767-300,1986,38,widebody,1,218,6442.920106923145,524,0
KL,KLM,MSP,MSY,United States,North America,E75,Embraer 175,2005,19,regional_jet,0,88,1675.7693401753959,125,0
KL,KLM,MSP,MSY,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1675.7693401753959,125,0
KL,KLM,MSP,SEA,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2244.808454894288,202,0
KL,KLM,MSP,SFO,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2551.388212105805,250,0
KL,KLM,MSY,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,683.5719060307287,911,0
KL,KLM,MSY,ATL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,683.5719060307287,911,0
KL,KLM,MSY,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,683.5719060307287,911,0
KL,KLM,MSY,DTW,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1492.2718862170027,217,0
KL,KLM,MSY,DTW,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1492.2718862170027,217,0
KL,KLM,MSY,DTW,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1492.2718862170027,217,0
KL,KLM,MSY,DTW,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1492.2718862170027,217,0
KL,KLM,MSY,JFK,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1901.489710510044,455,0
KL,KLM,MSY,LAX,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,2682.8549846796186,498,0
KL,KLM,MTY,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1745.2431573265299,911,0
KL,KLM,MUC,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,664.166274486877,450,0
KL,KLM,MUC,ATL,United States,North America,764,Boeing 767-400,2000,24,widebody,1,245,7701.967004873525,911,0
KL,KLM,MVD,EZE,Argentina,South America,777,Boeing 777-200,1995,29,widebody,1,314,228.64265544934918,74,0
KL,KLM,MYR,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,508.99139141477025,911,0
KL,KLM,MYR,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,508.99139141477025,911,0
KL,KLM,MYR,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,508.99139141477025,911,0
KL,KLM,MYR,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,508.99139141477025,911,0
KL,KLM,MYY,KCH,Malaysia,Asia,737,Boeing 737-700,1998,26,narrowbody,0,143,512.7424391715575,26,0
KL,KLM,NBO,ADD,Ethiopia,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,1163.6126187686227,109,1
KL,KLM,NBO,AMS,Netherlands,Europe,747,Boeing 747-400,1989,35,widebody,1,416,6677.440108755572,450,0
KL,KLM,NBO,BJM,Burundi,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,874.2742104146854,14,1
KL,KLM,NBO,BZV,Congo (Brazzaville),Africa,737,Boeing 737-700,1998,26,narrowbody,0,143,2428.9667473891986,26,1
KL,KLM,NBO,DXB,United Arab Emirates,Asia,767,Boeing 767-300,1986,38,widebody,1,218,3559.2472269940745,354,0
KL,KLM,NBO,DZA,Mayotte,Africa,737,Boeing 737-700,1998,26,narrowbody,0,143,1574.08941437622,15,1
KL,KLM,NBO,FBM,Congo (Kinshasa),Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,1542.5890079407725,10,1
KL,KLM,NBO,FIH,Congo (Kinshasa),Africa,737,Boeing 737-700,1998,26,narrowbody,0,143,2409.7862383976094,28,1
KL,KLM,NBO,HRE,Zimbabwe,Africa,767,Boeing 767-300,1986,38,widebody,1,218,1954.056875444751,31,1
KL,KLM,NBO,JIB,Djibouti,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,1587.8196198301914,17,1
KL,KLM,NBO,KGL,Rwanda,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,757.9567739118683,38,1
KL,KLM,NBO,LLW,Malawi,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,1429.1709689965403,13,1
KL,KLM,NBO,LUN,Zambia,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,1814.4570142237988,33,1
KL,KLM,NBO,LUN,Zambia,Africa,737,Boeing 737-700,1998,26,narrowbody,0,143,1814.4570142237988,33,1
KL,KLM,NBO,LVI,Zambia,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,2199.682768799108,7,1
KL,KLM,NBO,NLA,Zambia,Africa,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,1585.7081006069025,10,1
KL,KLM,NCE,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,978.8644304917758,450,0
KL,KLM,NCE,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,978.8644304917758,450,0
KL,KLM,NCL,AMS,Netherlands,Europe,EMJ,Embraer E-Jet (family),2004,20,regional_jet,0,88,522.0648662062601,450,0
KL,KLM,NCL,AMS,Netherlands,Europe,737,Boeing 737-700,1998,26,narrowbody,0,143,522.0648662062601,450,0
KL,KLM,NIM,CDG,France,Europe,332,Airbus A330-200,1998,26,widebody,1,247,3951.043036916402,517,0
KL,KLM,NIM,OUA,Burkina Faso,Africa,332,Airbus A330-200,1998,26,widebody,1,247,419.75653188291676,33,1
KL,KLM,NKG,CGQ,China,Asia,319,Airbus A319,1996,28,narrowbody,0,124,1487.0688180684285,67,0
